x,y,boundary_type,cluster_id,z
12.054116,-7.2982426,Sentence,0,8.071682
12.520263,-8.21026,Sentence,1,9.056218
11.493474,-7.577313,Sentence,2,9.894565
12.55651,-7.8984313,Sentence,1,8.069959
11.050333,-6.3062887,Sentence,1,8.563152
10.314145,-8.597205,Sentence,1,9.326506
11.763771,-7.281556,Sentence,2,10.417114
12.163366,-6.267726,Sentence,0,8.1939945
10.808719,-7.893974,Sentence,1,7.885276
9.697263,-8.461435,Sentence,0,8.67155
12.269145,-7.2497716,Sentence,2,9.703446
12.209585,-8.318812,Sentence,1,9.032646
12.548663,-7.911715,Sentence,1,9.654122
12.661773,-7.5691934,Sentence,1,9.797026
11.933677,-8.463313,Sentence,1,9.056983
11.629423,-7.9787173,Sentence,1,9.394332
12.038222,-8.858838,Sentence,1,8.985207
11.081952,-7.7798905,Sentence,1,8.921004
12.883511,-6.700663,Sentence,2,10.108587
10.301832,-5.048241,Sentence,0,8.168206
12.280643,-8.070562,Sentence,1,8.779731
11.732413,-8.251195,Sentence,1,9.995344
9.982574,-8.535034,Sentence,0,8.981439
12.098288,-7.3176403,Sentence,0,7.271196
9.819917,-7.71692,Sentence,1,7.458826
12.4362755,-6.068198,Sentence,2,10.914988
12.100363,-8.757858,Sentence,1,9.454397
12.011945,-7.7138133,Sentence,1,9.163561
