genre,marker,mean_freq
集_산문,라하야든,0.00013365410318096765
集_산문,시리오,0.00013365410318096765
集_산문,어시든,0.00016706762897620957
集_산문,리오하시니,0.0002338946805666934
集_산문,하신대,0.00016706762897620957
集_산문,하사되,6.682705159048383e-05
集_산문,잇가하고,6.682705159048383e-05
集_산문,시리오하면,6.682705159048383e-05
集_산문,로라하시고,0.00013365410318096765
集_산문,아호라,3.3413525795241913e-05
集_산문,하라하시다,6.682705159048383e-05
集_산문,리이다하니,3.3413525795241913e-05
集_산문,고하면,3.3413525795241913e-05
集_산문,니이다하니라,0.0003007217321571772
集_산문,리이다하되,6.682705159048383e-05
集_산문,하시나니,6.682705159048383e-05
集_산문,시릿가,6.682705159048383e-05
集_산문,케하리이다하고,6.682705159048383e-05
集_산문,리잇가하고,0.00013365410318096765
集_산문,라하시다하니,6.682705159048383e-05
集_산문,리이까하다,3.3413525795241913e-05
集_산문,하나니이다,0.0002673082063619353
集_산문,호이다,3.3413525795241913e-05
集_산문,하라하다,0.0005346164127238706
集_산문,하시다,0.0006348569901095964
集_산문,고하시니,0.00013365410318096765
集_산문,하리라하야,6.682705159048383e-05
集_산문,아하며,0.00010024057738572574
集_산문,로다하시니,3.3413525795241913e-05
集_산문,라하시나,6.682705159048383e-05
集_산문,어다한대,6.682705159048383e-05
集_산문,어어늘,6.682705159048383e-05
集_산문,라고,6.682705159048383e-05
集_산문,하다가,0.00013365410318096765
集_산문,어어든,6.682705159048383e-05
集_산문,ᄅ일새니라,6.682705159048383e-05
集_산문,니다,0.00013365410318096765
集_산문,하신,6.682705159048383e-05
集_산문,하리다,6.682705159048383e-05
集_산문,케하고,6.682705159048383e-05
集_산문,하고는,0.00020048115477145148
集_산문,코서,0.00010024057738572574
集_산문,하리라하더니,6.682705159048383e-05
集_산문,라호리라,3.3413525795241913e-05
集_산문,하리라하야늘,0.00010024057738572574
集_산문,인,3.3413525795241913e-05
集_산문,케호리라,6.682705159048383e-05
集_산문,로다하야늘,0.00020048115477145148
集_산문,하라하시고,6.682705159048383e-05
集_산문,하라하시니,0.00020048115477145148
集_산문,고하야늘,0.00020048115477145148
集_산문,케하라,6.682705159048383e-05
集_산문,아하거늘,6.682705159048383e-05
集_산문,아하야늘,0.0002673082063619353
集_산문,하라하야늘,6.682705159048383e-05
集_산문,리라하니,0.0002673082063619353
集_산문,어다하다,0.00010024057738572574
集_산문,호리라하야늘,6.682705159048383e-05
集_산문,어다하고,6.682705159048383e-05
集_산문,일새라하니이다,3.3413525795241913e-05
集_산문,닛가,6.682705159048383e-05
集_산문,아하더니,6.682705159048383e-05
集_산문,오호라,3.3413525795241913e-05
集_산문,께,3.3413525795241913e-05
集_산문,하리라하시니라,6.682705159048383e-05
集_산문,시리라,0.0002673082063619353
集_산문,로다하니라,0.00016706762897620957
集_산문,인저하니라,0.00016706762897620957
集_산문,니라하니이라,6.682705159048383e-05
集_산문,하소서하니라,0.00013365410318096765
集_산문,니라하다,6.682705159048383e-05
集_산문,고하니,0.0004343758353381449
集_산문,리아,6.682705159048383e-05
集_산문,리라하다,0.00013365410318096765
集_산문,터니,0.0002338946805666934
集_산문,라하여늘,0.0002338946805666934
集_산문,라할새,0.00010024057738572574
集_산문,리오하되,6.682705159048383e-05
集_산문,리라하여,6.682705159048383e-05
集_산문,하리라하니라,0.00013365410318096765
集_산문,하리라하다,0.00013365410318096765
集_산문,하사대,0.00020048115477145148
集_산문,케라,0.00010024057738572574
集_산문,타가,0.0007016840417000802
集_산문,케하노라,3.3413525795241913e-05
集_산문,하라하더니,6.682705159048383e-05
集_산문,코도,0.00013365410318096765
集_산문,리잇가하니,6.682705159048383e-05
集_산문,리이다한대,0.00013365410318096765
集_산문,사되,6.682705159048383e-05
集_산문,고하니라,0.00013365410318096765
集_산문,하더라,0.00013365410318096765
集_산문,오한대,0.00020048115477145148
集_산문,라호니,6.682705159048383e-05
集_산문,리라하리니,6.682705159048383e-05
集_산문,하노라하시면,6.682705159048383e-05
集_산문,아하리니,6.682705159048383e-05
集_산문,라하여는,6.682705159048383e-05
集_산문,오하며,6.682705159048383e-05
集_산문,아하사,6.682705159048383e-05
集_산문,시닛고,6.682705159048383e-05
集_산문,인저하시고,0.00010024057738572574
集_산문,리오하나니,6.682705159048383e-05
集_산문,일새요,6.682705159048383e-05
集_산문,아하시니라,3.3413525795241913e-05
集_산문,리라하시니라,6.682705159048383e-05
集_산문,리오호라,6.682705159048383e-05
集_산문,리오하며,6.682705159048383e-05
集_산문,아하시고,0.00013365410318096765
集_산문,오하면,3.3413525795241913e-05
集_산문,하리이다하니,0.00013365410318096765
集_산문,단문,6.682705159048383e-05
集_산문,라하리니이다,3.3413525795241913e-05
集_산문,하노라하시고,3.3413525795241913e-05
集_산문,하노라하시니,6.682705159048383e-05
集_산문,리요,0.00013365410318096765
集_산문,라하더라,0.00010024057738572574
集_산문,하노라하니라,0.00010024057738572574
集_산문,아하되,3.3413525795241913e-05
集_산문,리라하니라,0.0003007217321571772
集_산문,하라한데,6.682705159048383e-05
集_산문,아라하다,0.00010024057738572574
集_산문,인저하고,0.0002673082063619353
