kind,name,x,y,count
marker,하니라@12,3.3354418,-7.0684185,242.0
marker,하다@3,12.789965,-0.9682833,240.0
marker,아@6,-5.8237414,23.46999,238.0
marker,호되@15,0.18228902,-0.590128,238.0
marker,라도@8,6.1299076,28.748615,236.0
marker,어든@12,3.248779,-7.0338345,236.0
marker,며@0,-2.4148343,-14.692318,235.0
marker,러라@15,0.20995785,-0.57009786,234.0
marker,리라@0,-2.4469218,-14.714063,233.0
marker,라도@11,-11.37705,11.662818,232.0
marker,러라@11,-11.364077,11.667286,232.0
marker,하사@10,7.5944858,11.774391,231.0
marker,로다@1,4.5167394,16.276978,229.0
marker,잇가@4,7.235815,0.8889438,229.0
marker,어니와@13,0.12728058,17.161346,228.0
marker,어든@0,-2.4633102,-14.734472,228.0
marker,오@7,-13.171511,-1.7420911,228.0
marker,하리니@10,7.5871964,11.745168,228.0
marker,라도@4,7.2502546,0.8587643,227.0
marker,라하고@13,0.16336031,17.211302,227.0
marker,와@10,7.5923653,11.743432,227.0
marker,라하시니@13,0.19005613,17.207233,219.0
marker,아@14,23.818995,16.842518,219.0
marker,엔@1,4.462509,16.202753,217.0
marker,나@5,14.581125,7.501154,216.0
marker,라야@13,0.19850583,17.187895,214.0
marker,라야@1,4.500699,16.246124,211.0
marker,로다@9,-5.501276,-1.2477645,211.0
marker,하되@10,7.6510487,11.960801,210.0
marker,하면@4,7.3344836,0.6906169,209.0
marker,하시고@12,3.0597227,-6.98933,209.0
marker,며@12,3.0634038,-7.0149307,208.0
marker,하니라@1,4.480044,16.227322,208.0
marker,니라@14,23.821796,16.83597,205.0
marker,라하니라@13,0.19708651,17.235945,205.0
marker,하시니@0,-2.5642734,-14.863828,205.0
marker,아@7,-13.2474985,-1.7422168,202.0
marker,엔@15,0.6366525,-0.6763023,201.0
marker,시니라@8,6.2488713,28.6429,200.0
marker,인저@12,3.0445015,-7.007792,200.0
marker,하니라@10,7.6720977,12.046695,200.0
marker,도@4,7.3718886,0.6145988,198.0
