hanja,hyeonto,cooccur_count,hanja_count,hyeonto_count,pmi
道,라하고,12,4092,1225,-0.19
王,하고,561,8165,28730,-0.191
臣,어늘,78,6439,5066,-0.191
從,하면,9,3309,1137,-0.191
子,엔,29,17119,708,-0.191
從,니이다,38,3309,4802,-0.191
言,니라,76,7503,4236,-0.191
五,할새,7,3226,908,-0.192
其,어든,60,30717,817,-0.192
將,엔,9,5323,708,-0.193
之,하여,6392,69570,38494,-0.194
侯,어늘,51,4218,5066,-0.194
言,니이다,86,7503,4802,-0.194
日,요,72,3756,8043,-0.196
臣,로되,30,6439,1954,-0.196
明,이,104,3261,13390,-0.197
若,하여는,6,3413,738,-0.197
世,라가,13,3916,1394,-0.197
之,에,3456,69570,20869,-0.198
侯,라가,14,4218,1394,-0.198
上,하며,46,5497,3517,-0.199
而,라하고,104,35709,1225,-0.2
道,로되,19,4092,1954,-0.201
生,로,57,3215,7466,-0.201
軍,하라,6,3184,794,-0.202
明,하니,165,3261,21328,-0.203
是,며,13,7292,752,-0.204
大,니라,94,9361,4236,-0.204
公,라하니,55,11407,2035,-0.205
民,어든,7,3618,817,-0.205
中,도,8,5639,599,-0.205
得,하시니,10,6911,611,-0.205
爲,하여는,40,22901,738,-0.206
今,와,29,5115,2395,-0.206
日,어늘,45,3756,5066,-0.207
而,하여,3252,35709,38494,-0.207
子,어늘,205,17119,5066,-0.208
大,면,182,9361,8230,-0.209
乎,라하니,19,3952,2035,-0.209
及,러니,31,4008,3273,-0.209
年,라가,20,6075,1394,-0.209
後,를,36,5088,2996,-0.209
之,로,1227,69570,7466,-0.209
行,니라,49,4901,4236,-0.21
者,하노라,37,21101,743,-0.21
公,하니라,73,11407,2711,-0.21
言,이,237,7503,13390,-0.211
禮,리오,16,3359,2019,-0.211
生,오,17,3215,2241,-0.211
相,하여는,8,4601,738,-0.213
夫,니,105,5744,7760,-0.213
世,하니라,25,3916,2711,-0.214
兵,라도,14,4184,1421,-0.214
謂,리오,25,5258,2019,-0.214
于,하면,13,4860,1137,-0.215
在,가,33,4310,3256,-0.216
爲,어든,44,22901,817,-0.216
生,하라,6,3215,794,-0.216
然,하니,316,6302,21328,-0.216
言,하라,14,7503,794,-0.217
人,나,229,19215,5073,-0.217
晉,에,159,3243,20869,-0.217
故,라하니,33,6906,2035,-0.218
王,라하니,39,8165,2035,-0.218
書,에,235,4799,20869,-0.219
明,라하여,5,3261,654,-0.22
三,나,64,5380,5073,-0.22
若,러라,10,3413,1251,-0.221
用,오,23,4385,2241,-0.222
用,어늘,52,4385,5066,-0.222
今,며,9,5115,752,-0.223
行,리라,10,4901,872,-0.223
又,가,32,4202,3256,-0.223
臣,면,124,6439,8230,-0.223
子,를,120,17119,2996,-0.223
上,호대,10,5497,778,-0.224
二,를,36,5144,2996,-0.225
今,하고,343,5115,28730,-0.226
此,나,96,8103,5073,-0.226
以,나,410,34619,5073,-0.226
從,잇가,5,3309,647,-0.226
欲,리오,18,3821,2019,-0.227
君,니이다,78,6963,4802,-0.227
在,나,51,4310,5073,-0.227
焉,하며,25,3049,3517,-0.228
行,라하고,14,4901,1225,-0.228
書,러라,14,4799,1251,-0.228
時,면,81,4223,8230,-0.229
所,라하니,60,12656,2035,-0.229
國,리라,11,5416,872,-0.229
大,라도,31,9361,1421,-0.229
死,를,22,3155,2996,-0.23
時,가,32,4223,3256,-0.231
年,엔,10,6075,708,-0.232
吾,어든,7,3686,817,-0.232
中,라,394,5639,30042,-0.232
民,로다,8,3618,952,-0.233
從,나,39,3309,5073,-0.233
於,라하니라,28,17777,678,-0.233
相,를,32,4601,2996,-0.234
也,하노라,46,26664,743,-0.234
師,하노라,6,3481,743,-0.235
事,하라,14,7598,794,-0.235
故,를,48,6906,2996,-0.235
兵,요,78,4184,8043,-0.236
時,어든,8,4223,817,-0.236
太,하니,189,3822,21328,-0.236
及,하고,267,4008,28730,-0.236
大,러니,71,9361,3273,-0.237
與,라하니라,11,7002,678,-0.237
事,라도,25,7598,1421,-0.238
四,가,24,3183,3256,-0.238
若,하고,227,3413,28730,-0.238
國,하니라,34,5416,2711,-0.238
兵,라,291,4184,30042,-0.238
夫,요,107,5744,8043,-0.238
太,라하니,18,3822,2035,-0.239
王,로,141,8165,7466,-0.239
出,어든,8,4231,817,-0.239
者,하여는,36,21101,738,-0.24
五,하니,159,3226,21328,-0.241
道,로다,9,4092,952,-0.241
晉,나,38,3243,5073,-0.241
從,라하여,5,3309,654,-0.241
將,니이다,59,5323,4802,-0.242
君,하여,618,6963,38494,-0.244
以,로다,76,34619,952,-0.244
言,며,13,7503,752,-0.245
師,면,66,3481,8230,-0.245
若,니,61,3413,7760,-0.246
官,러라,9,3125,1251,-0.246
及,가,30,4008,3256,-0.248
欲,라,264,3821,30042,-0.248
使,라하여,11,7315,654,-0.248
未,하며,35,4332,3517,-0.249
師,러라,10,3481,1251,-0.25
二,하니라,32,5144,2711,-0.251
禮,할새,7,3359,908,-0.251
使,러라,21,7315,1251,-0.251
言,라하니,35,7503,2035,-0.252
國,나,63,5416,5073,-0.252
使,하며,59,7315,3517,-0.252
今,니,91,5115,7760,-0.252
文,니,78,4388,7760,-0.253
後,하며,41,5088,3517,-0.253
此,하니,396,8103,21328,-0.253
及,라하여,6,4008,654,-0.254
出,를,29,4231,2996,-0.255
人,한대,110,19215,2501,-0.255
出,하며,34,4231,3517,-0.257
五,가,24,3226,3256,-0.257
行,러라,14,4901,1251,-0.258
中,면,106,5639,8230,-0.258
三,하고,353,5380,28730,-0.258
言,어든,14,7503,817,-0.258
子,하니라,106,17119,2711,-0.258
至,도,9,6585,599,-0.259
知,하면,16,6165,1137,-0.259
者,리라,42,21101,872,-0.259
若,라,234,3413,30042,-0.259
今,니이다,56,5115,4802,-0.26
見,와,24,4395,2395,-0.26
日,러니,28,3756,3273,-0.262
是,가,54,7292,3256,-0.264
此,가,60,8103,3256,-0.264
大,나,108,9361,5073,-0.264
軍,로,54,3184,7466,-0.265
在,어든,8,4310,817,-0.265
人,로,326,19215,7466,-0.265
以,하여,3029,34619,38494,-0.265
焉,하고,199,3049,28730,-0.265
如,할새,12,5821,908,-0.266
一,러니,57,7673,3273,-0.267
出,와,23,4231,2395,-0.267
將,에,252,5323,20869,-0.267
非,하시니,6,4326,611,-0.267
時,니이다,46,4223,4802,-0.268
生,니이다,35,3215,4802,-0.268
國,라,369,5416,30042,-0.268
道,잇가,6,4092,647,-0.269
二,로,87,5144,7466,-0.269
此,엔,13,8103,708,-0.269
如,하고,379,5821,28730,-0.269
者,어늘,242,21101,5066,-0.27
中,니,99,5639,7760,-0.271
兵,나,48,4184,5073,-0.272
若,하여,297,3413,38494,-0.272
子,로,289,17119,7466,-0.272
明,라하니라,5,3261,678,-0.272
上,요,100,5497,8043,-0.272
知,하며,49,6165,3517,-0.273
公,는,527,11407,20443,-0.273
今,요,93,5115,8043,-0.273
不,라가,115,36502,1394,-0.273
如,니,102,5821,7760,-0.274
禮,하니이다,6,3359,791,-0.274
師,라하니,16,3481,2035,-0.274
人,하고,1246,19215,28730,-0.275
與,는,323,7002,20443,-0.275
明,로다,7,3261,952,-0.276
出,니,74,4231,7760,-0.277
必,하니이다,7,3926,791,-0.277
爲,가,168,22901,3256,-0.277
太,는,176,3822,20443,-0.278
見,하여,381,4395,38494,-0.278
下,리오,48,10574,2019,-0.28
文,어늘,50,4388,5066,-0.28
先,로,52,3097,7466,-0.28
若,를,23,3413,2996,-0.28
相,라하니,21,4601,2035,-0.284
中,하니이다,10,5639,791,-0.284
人,하면,49,19215,1137,-0.284
又,하노라,7,4202,743,-0.284
月,로,68,4062,7466,-0.284
臣,하니,308,6439,21328,-0.284
士,라,271,4026,30042,-0.285
是,는,334,7292,20443,-0.285
天,러니,66,9000,3273,-0.285
及,라하고,11,4008,1225,-0.285
一,리라,15,7673,872,-0.285
一,라하니,35,7673,2035,-0.285
有,하여,1401,16242,38494,-0.285
州,로,66,3948,7466,-0.286
上,하면,14,5497,1137,-0.286
書,가,35,4799,3256,-0.286
言,러니,55,7503,3273,-0.286
文,가,32,4388,3256,-0.286
吾,러니,27,3686,3273,-0.287
則,라하여,14,9567,654,-0.287
爲,호되,51,22901,995,-0.287
生,러라,9,3215,1251,-0.287
人,와,103,19215,2395,-0.287
生,한대,18,3215,2501,-0.287
將,면,98,5323,8230,-0.288
天,호되,20,9000,995,-0.29
用,라하고,12,4385,1225,-0.29
下,하니라,64,10574,2711,-0.29
生,라가,10,3215,1394,-0.291
文,라하고,12,4388,1225,-0.291
又,로,70,4202,7466,-0.291
生,면,59,3215,8230,-0.292
諸,하시니,5,3669,611,-0.292
五,하여,277,3226,38494,-0.292
下,라하니,48,10574,2035,-0.292
死,호되,7,3155,995,-0.292
上,어든,10,5497,817,-0.294
如,하여,499,5821,38494,-0.294
國,호되,12,5416,995,-0.294
上,라하고,15,5497,1225,-0.294
之,나,786,69570,5073,-0.294
能,를,38,5699,2996,-0.295
所,라도,40,12656,1421,-0.296
今,하니이다,9,5115,791,-0.296
上,러니,40,5497,3273,-0.297
後,러니,37,5088,3273,-0.297
人,니이다,205,19215,4802,-0.298
民,니라,34,3618,4236,-0.3
中,하며,44,5639,3517,-0.3
死,는,143,3155,20443,-0.301
將,라하니라,8,5323,678,-0.301
用,이,130,4385,13390,-0.303
從,니라,31,3309,4236,-0.304
書,라하고,13,4799,1225,-0.304
生,아,21,3215,2954,-0.304
及,라하니라,6,4008,678,-0.306
欲,로,63,3821,7466,-0.306
及,라하니,18,4008,2035,-0.307
王,하니,384,8165,21328,-0.308
二,하니,242,5144,21328,-0.308
子,니라,160,17119,4236,-0.308
人,엔,30,19215,708,-0.308
時,며,7,4223,752,-0.309
無,러니,70,9706,3273,-0.309
見,를,29,4395,2996,-0.31
世,면,71,3916,8230,-0.31
書,하면,12,4799,1137,-0.312
與,어늘,78,7002,5066,-0.312
出,며,7,4231,752,-0.312
用,는,197,4385,20443,-0.313
之,러니,500,69570,3273,-0.314
若,니이다,36,3413,4802,-0.314
禮,하니라,20,3359,2711,-0.314
師,라하여,5,3481,654,-0.314
生,엔,5,3215,708,-0.314
之,러라,191,69570,1251,-0.315
一,하고,484,7673,28730,-0.315
王,로되,35,8165,1954,-0.316
者,로다,44,21101,952,-0.318
年,며,10,6075,752,-0.319
官,니,53,3125,7760,-0.321
世,하고,246,3916,28730,-0.321
吾,하여,310,3686,38494,-0.322
十,하니라,34,5743,2711,-0.322
亦,호되,10,4602,995,-0.322
見,하니라,26,4395,2711,-0.323
在,리오,19,4310,2019,-0.323
五,호되,7,3226,995,-0.324
故,라가,21,6906,1394,-0.324
吾,호되,8,3686,995,-0.324
時,니라,39,4223,4236,-0.325
五,하다,87,3226,12378,-0.326
生,에,146,3215,20869,-0.327
君,에,316,6963,20869,-0.328
侯,라하여,6,4218,654,-0.328
之,어늘,766,69570,5066,-0.329
之,라하고,185,69570,1225,-0.331
禮,나,37,3359,5073,-0.331
諸,하며,28,3669,3517,-0.332
出,라하여,6,4231,654,-0.333
官,하여는,5,3125,738,-0.333
欲,하고,238,3821,28730,-0.333
是,어늘,80,7292,5066,-0.334
與,오,34,7002,2241,-0.334
後,어든,9,5088,817,-0.335
中,하여는,9,5639,738,-0.336
生,하다,86,3215,12378,-0.337
若,라하니라,5,3413,678,-0.338
非,를,28,4326,2996,-0.338
其,러니,217,30717,3273,-0.339
必,나,43,3926,5073,-0.339
師,와,18,3481,2395,-0.339
從,오,16,3309,2241,-0.34
大,하며,71,9361,3517,-0.34
有,를,105,16242,2996,-0.34
知,하여,512,6165,38494,-0.34
三,한대,29,5380,2501,-0.341
文,로다,9,4388,952,-0.342
後,는,224,5088,20443,-0.342
官,하노라,5,3125,743,-0.343
與,하며,53,7002,3517,-0.343
言,하고,464,7503,28730,-0.343
又,하다,112,4202,12378,-0.343
文,에,197,4388,20869,-0.344
日,나,41,3756,5073,-0.344
自,로되,32,7614,1954,-0.344
時,요,73,4223,8043,-0.345
國,에,243,5416,20869,-0.345
夫,라,371,5744,30042,-0.345
人,하며,145,19215,3517,-0.348
四,로,51,3183,7466,-0.348
行,로다,10,4901,952,-0.349
軍,하며,24,3184,3517,-0.349
已,하고,237,3851,28730,-0.35
道,와,21,4092,2395,-0.35
吾,라가,11,3686,1394,-0.351
生,리라,6,3215,872,-0.351
與,나,76,7002,5073,-0.352
大,도,12,9361,599,-0.352
故,라도,21,6906,1421,-0.352
民,라도,11,3618,1421,-0.352
能,라가,17,5699,1394,-0.352
在,하여,355,4310,38494,-0.352
文,하며,33,4388,3517,-0.353
日,니라,34,3756,4236,-0.354
時,를,27,4223,2996,-0.356
夫,라하고,15,5744,1225,-0.357
而,라가,106,35709,1394,-0.359
使,아,46,7315,2954,-0.359
亦,어든,8,4602,817,-0.36
日,러라,10,3756,1251,-0.36
太,하여는,6,3822,738,-0.36
國,로,86,5416,7466,-0.361
者,하면,51,21101,1137,-0.361
上,와,28,5497,2395,-0.361
明,리오,14,3261,2019,-0.361
公,요,195,11407,8043,-0.361
生,하며,24,3215,3517,-0.363
以,도,44,34619,599,-0.364
四,하여,260,3183,38494,-0.364
中,라도,17,5639,1421,-0.364
自,하노라,12,7614,743,-0.364
於,를,113,17777,2996,-0.364
然,라도,19,6302,1421,-0.364
士,니이다,41,4026,4802,-0.365
太,에,169,3822,20869,-0.366
今,아,32,5115,2954,-0.367
人,하여는,30,19215,738,-0.368
能,호되,12,5699,995,-0.368
將,로되,22,5323,1954,-0.368
事,호되,16,7598,995,-0.368
以,라도,104,34619,1421,-0.369
中,로,89,5639,7466,-0.369
州,도,5,3948,599,-0.369
爲,하면,55,22901,1137,-0.37
明,리라,6,3261,872,-0.372
未,아,27,4332,2954,-0.372
與,라도,21,7002,1421,-0.372
師,어든,6,3481,817,-0.372
自,오,36,7614,2241,-0.372
師,라하고,9,3481,1225,-0.372
死,며,5,3155,752,-0.374
四,나,34,3183,5073,-0.375
于,로되,20,4860,1954,-0.375
禮,엔,5,3359,708,-0.377
若,라가,10,3413,1394,-0.378
後,요,86,5088,8043,-0.378
不,하노라,57,36502,743,-0.378
如,라하여,8,5821,654,-0.378
日,라가,11,3756,1394,-0.378
十,호되,12,5743,995,-0.379
皆,한대,30,5714,2501,-0.379
夫,어늘,61,5744,5066,-0.381
禮,하면,8,3359,1137,-0.382
及,한대,21,4008,2501,-0.382
時,라하니,18,4223,2035,-0.383
明,니,53,3261,7760,-0.383
欲,러라,10,3821,1251,-0.384
出,하니이다,7,4231,791,-0.385
出,라하니,18,4231,2035,-0.385
人,잇가,26,19215,647,-0.385
生,러니,22,3215,3273,-0.385
太,가,26,3822,3256,-0.386
上,라가,16,5497,1394,-0.387
之,라하여,95,69570,654,-0.387
然,하고,378,6302,28730,-0.387
見,라하여,6,4395,654,-0.387
明,면,56,3261,8230,-0.388
先,라가,9,3097,1394,-0.389
五,러니,22,3226,3273,-0.39
此,라도,24,8103,1421,-0.39
人,로다,38,19215,952,-0.394
生,와,16,3215,2395,-0.394
出,러라,11,4231,1251,-0.394
時,와,21,4223,2395,-0.395
時,니,68,4223,7760,-0.396
公,라하고,29,11407,1225,-0.396
使,하니이다,12,7315,791,-0.397
一,아,47,7673,2954,-0.397
至,하며,48,6585,3517,-0.398
五,도,4,3226,599,-0.4
諸,오,17,3669,2241,-0.401
出,니라,37,4231,4236,-0.403
二,니라,45,5144,4236,-0.403
臣,라하니라,9,6439,678,-0.405
下,이,292,10574,13390,-0.405
子,하여는,26,17119,738,-0.408
四,하며,23,3183,3517,-0.41
夫,라하니라,8,5744,678,-0.411
子,라가,49,17119,1394,-0.411
天,하면,21,9000,1137,-0.412
日,할새,7,3756,908,-0.412
其,어늘,319,30717,5066,-0.414
子,라,1053,17119,30042,-0.415
下,에,452,10574,20869,-0.415
書,하시니,6,4799,611,-0.416
然,리오,26,6302,2019,-0.418
在,할새,8,4310,908,-0.418
公,로,174,11407,7466,-0.418
知,가,41,6165,3256,-0.419
必,면,66,3926,8230,-0.419
三,하다,136,5380,12378,-0.419
自,엔,11,7614,708,-0.42
在,하면,10,4310,1137,-0.42
先,하니이다,5,3097,791,-0.42
在,러라,11,4310,1251,-0.421
將,니라,46,5323,4236,-0.421
明,며,5,3261,752,-0.421
君,나,72,6963,5073,-0.422
下,라가,30,10574,1394,-0.424
先,하다,78,3097,12378,-0.424
故,니,109,6906,7760,-0.425
乎,오,18,3952,2241,-0.426
謂,를,32,5258,2996,-0.427
中,하시니,7,5639,611,-0.427
師,가,23,3481,3256,-0.428
出,요,69,4231,8043,-0.429
行,는,203,4901,20443,-0.43
時,러니,28,4223,3273,-0.431
諸,리오,15,3669,2019,-0.431
一,로,116,7673,7466,-0.431
皆,호대,9,5714,778,-0.432
與,요,114,7002,8043,-0.432
禮,한대,17,3359,2501,-0.432
二,니이다,50,5144,4802,-0.432
先,와,15,3097,2395,-0.433
後,하여,396,5088,38494,-0.434
於,라하고,44,17777,1225,-0.434
臣,하고,374,6439,28730,-0.434
事,니라,65,7598,4236,-0.435
用,라하니라,6,4385,678,-0.436
三,어늘,55,5380,5066,-0.436
也,아,159,26664,2954,-0.436
士,니,63,4026,7760,-0.437
欲,할새,7,3821,908,-0.437
道,하며,29,4092,3517,-0.438
民,나,37,3618,5073,-0.438
使,가,48,7315,3256,-0.438
臣,라,390,6439,30042,-0.438
三,하여,417,5380,38494,-0.439
子,라도,49,17119,1421,-0.439
上,면,91,5497,8230,-0.441
中,니라,48,5639,4236,-0.442
用,하라,7,4385,794,-0.442
夫,에,241,5744,20869,-0.442
四,한대,16,3183,2501,-0.442
時,하니라,23,4223,2711,-0.443
諸,라하니,15,3669,2035,-0.443
侯,엔,6,4218,708,-0.443
下,라하고,26,10574,1225,-0.444
二,라하니라,7,5144,678,-0.444
州,이,106,3948,13390,-0.445
用,한대,22,4385,2501,-0.445
能,하면,13,5699,1137,-0.445
則,하여,738,9567,38494,-0.446
乃,리라,6,3432,872,-0.446
中,라하니,23,5639,2035,-0.446
於,가,116,17777,3256,-0.446
年,하니라,33,6075,2711,-0.447
子,면,282,17119,8230,-0.448
時,라도,12,4223,1421,-0.449
子,와,82,17119,2395,-0.449
所,라하고,31,12656,1225,-0.45
亦,하여,354,4602,38494,-0.45
夫,라가,16,5744,1394,-0.45
時,로,63,4223,7466,-0.451
以,를,207,34619,2996,-0.452
王,가,53,8165,3256,-0.454
五,호대,5,3226,778,-0.455
必,하여,301,3926,38494,-0.455
王,하여는,12,8165,738,-0.455
師,라,208,3481,30042,-0.457
曰,요,229,14316,8043,-0.457
至,하시니,8,6585,611,-0.458
禮,도,4,3359,599,-0.458
之,하다,1712,69570,12378,-0.458
生,라하니,13,3215,2035,-0.459
欲,하니이다,6,3821,791,-0.46
年,요,97,6075,8043,-0.46
侯,는,171,4218,20443,-0.461
至,호되,13,6585,995,-0.461
從,로,49,3309,7466,-0.461
言,하여,573,7503,38494,-0.461
天,로다,17,9000,952,-0.461
也,하라,42,26664,794,-0.461
言,리오,30,7503,2019,-0.463
其,이,814,30717,13390,-0.464
焉,호되,6,3049,995,-0.465
日,리오,15,3756,2019,-0.465
自,가,49,7614,3256,-0.466
時,도,5,4223,599,-0.466
得,하며,48,6911,3517,-0.467
上,니라,46,5497,4236,-0.467
至,나,66,6585,5073,-0.467
三,니이다,51,5380,4802,-0.468
世,잇가,5,3916,647,-0.468
自,를,45,7614,2996,-0.469
自,도,9,7614,599,-0.469
上,하여는,8,5497,738,-0.47
也,잇가,34,26664,647,-0.47
如,리라,10,5821,872,-0.471
後,와,24,5088,2395,-0.471
臣,라도,18,6439,1421,-0.473
士,하면,9,4026,1137,-0.474
與,라하여,9,7002,654,-0.474
言,라하니라,10,7503,678,-0.474
又,니라,35,4202,4236,-0.474
後,니이다,48,5088,4802,-0.475
臣,에,264,6439,20869,-0.475
後,한대,25,5088,2501,-0.475
然,니,96,6302,7760,-0.476
此,어든,13,8103,817,-0.476
四,오,14,3183,2241,-0.476
所,하니,530,12656,21328,-0.476
生,나,32,3215,5073,-0.477
中,호되,11,5639,995,-0.478
中,가,36,5639,3256,-0.478
上,하노라,8,5497,743,-0.479
天,할새,16,9000,908,-0.48
中,나,56,5639,5073,-0.48
官,라하여,4,3125,654,-0.48
使,할새,13,7315,908,-0.48
官,어든,5,3125,817,-0.48
者,라하여,27,21101,654,-0.481
乎,니,60,3952,7760,-0.481
二,하여,387,5144,38494,-0.482
至,아,38,6585,2954,-0.483
然,하면,14,6302,1137,-0.483
如,가,37,5821,3256,-0.484
大,아,54,9361,2954,-0.484
之,어든,111,69570,817,-0.484
所,하여,951,12656,38494,-0.484
欲,요,60,3821,8043,-0.484
相,라하고,11,4601,1225,-0.485
書,라,281,4799,30042,-0.486
然,로되,24,6302,1954,-0.486
所,하고,709,12656,28730,-0.486
如,하라,9,5821,794,-0.488
子,요,268,17119,8043,-0.488
師,하여는,5,3481,738,-0.488
故,러니,44,6906,3273,-0.488
君,하여는,10,6963,738,-0.489
子,에,694,17119,20869,-0.491
三,가,34,5380,3256,-0.492
其,라하여,39,30717,654,-0.492
子,며,25,17119,752,-0.492
知,라도,17,6165,1421,-0.493
侯,하시니,5,4218,611,-0.493
兵,하니라,22,4184,2711,-0.493
者,러니,134,21101,3273,-0.493
明,하니이다,5,3261,791,-0.494
又,하고,234,4202,28730,-0.494
二,면,82,5144,8230,-0.495
自,라하니라,10,7614,678,-0.495
在,도,5,4310,599,-0.496
侯,라하고,10,4218,1225,-0.497
上,며,8,5497,752,-0.497
士,아,23,4026,2954,-0.498
能,는,225,5699,20443,-0.5
軍,가,20,3184,3256,-0.501
出,라하고,10,4231,1225,-0.501
見,엔,6,4395,708,-0.502
則,는,377,9567,20443,-0.502
後,라하고,12,5088,1225,-0.504
太,로다,7,3822,952,-0.505
相,라하니라,6,4601,678,-0.506
二,엔,7,5144,708,-0.507
州,하니이다,6,3948,791,-0.507
無,하여,718,9706,38494,-0.507
不,하여,2700,36502,38494,-0.507
士,잇가,5,4026,647,-0.508
若,하시니,4,3413,611,-0.509
其,하시니,36,30717,611,-0.509
用,로다,8,4385,952,-0.511
焉,요,47,3049,8043,-0.511
從,를,19,3309,2996,-0.511
士,할새,7,4026,908,-0.512
今,어든,8,5115,817,-0.512
已,로,55,3851,7466,-0.513
夫,하여,423,5744,38494,-0.513
文,한대,21,4388,2501,-0.513
在,하며,29,4310,3517,-0.513
年,러니,38,6075,3273,-0.515
士,나,39,4026,5073,-0.516
生,니라,26,3215,4236,-0.516
乃,하시니,4,3432,611,-0.517
三,오,23,5380,2241,-0.517
君,하니라,36,6963,2711,-0.518
人,라가,51,19215,1394,-0.52
四,하고,174,3183,28730,-0.521
又,러라,10,4202,1251,-0.521
無,하면,21,9706,1137,-0.521
三,이,137,5380,13390,-0.522
侯,면,66,4218,8230,-0.522
民,리라,6,3618,872,-0.522
太,라,218,3822,30042,-0.524
國,호대,8,5416,778,-0.524
世,리오,15,3916,2019,-0.525
吾,하고,201,3686,28730,-0.525
使,라하고,17,7315,1225,-0.525
三,면,84,5380,8230,-0.525
四,니이다,29,3183,4802,-0.525
五,어든,5,3226,817,-0.525
書,로,68,4799,7466,-0.525
故,하시니,8,6906,611,-0.526
中,를,32,5639,2996,-0.528
臣,하여는,9,6439,738,-0.528
從,하며,22,3309,3517,-0.531
四,는,123,3183,20443,-0.531
不,는,1409,36502,20443,-0.532
公,하노라,16,11407,743,-0.532
者,라하니라,27,21101,678,-0.533
此,라하여,10,8103,654,-0.533
禮,라도,9,3359,1421,-0.534
及,하라,6,4008,794,-0.534
士,하니이다,6,4026,791,-0.535
中,는,217,5639,20443,-0.537
夫,라하니,22,5744,2035,-0.537
臣,하노라,9,6439,743,-0.538
五,는,124,3226,20443,-0.538
若,러니,21,3413,3273,-0.539
上,라하니,21,5497,2035,-0.541
國,아,30,5416,2954,-0.542
事,라하니,29,7598,2035,-0.542
世,어든,6,3916,817,-0.542
然,라하니라,8,6302,678,-0.544
先,오,13,3097,2241,-0.544
公,를,64,11407,2996,-0.544
使,를,41,7315,2996,-0.546
明,아,18,3261,2954,-0.547
將,요,80,5323,8043,-0.547
得,라가,18,6911,1394,-0.547
師,나,33,3481,5073,-0.547
故,가,42,6906,3256,-0.548
乎,라하니라,5,3952,678,-0.549
至,라하니,25,6585,2035,-0.55
文,하시니,5,4388,611,-0.55
禮,하여,241,3359,38494,-0.551
侯,라하니,16,4218,2035,-0.551
于,라,272,4860,30042,-0.552
諸,로,51,3669,7466,-0.553
行,이,122,4901,13390,-0.555
師,요,52,3481,8043,-0.556
軍,라하니라,4,3184,678,-0.559
亦,하며,30,4602,3517,-0.559
若,하니이다,5,3413,791,-0.56
於,라하니,67,17777,2035,-0.56
此,로,112,8103,7466,-0.561
自,라도,20,7614,1421,-0.563
故,하다,158,6906,12378,-0.563
諸,하여는,5,3669,738,-0.564
道,하라,6,4092,794,-0.564
而,하다,816,35709,12378,-0.565
書,라하니라,6,4799,678,-0.566
王,라가,21,8165,1394,-0.566
欲,는,144,3821,20443,-0.567
侯,이,104,4218,13390,-0.568
可,를,51,9245,2996,-0.568
子,이,422,17119,13390,-0.569
若,하니,134,3413,21328,-0.569
文,하노라,6,4388,743,-0.569
得,엔,9,6911,708,-0.57
君,한대,32,6963,2501,-0.571
自,한대,35,7614,2501,-0.571
則,러라,22,9567,1251,-0.571
書,하며,31,4799,3517,-0.572
書,하라,7,4799,794,-0.572
言,리라,12,7503,872,-0.574
一,호되,14,7673,995,-0.574
禮,로,46,3359,7466,-0.574
上,는,206,5497,20443,-0.575
至,요,97,6585,8043,-0.576
故,하니이다,10,6906,791,-0.577
士,라하니,15,4026,2035,-0.577
官,나,29,3125,5073,-0.578
已,라도,10,3851,1421,-0.579
五,라하니,12,3226,2035,-0.579
已,하면,8,3851,1137,-0.58
爲,는,855,22901,20443,-0.58
官,에,119,3125,20869,-0.582
五,하고,169,3226,28730,-0.583
而,하여는,48,35709,738,-0.584
未,라가,11,4332,1394,-0.584
自,리오,28,7614,2019,-0.584
至,한대,30,6585,2501,-0.584
晉,라하니라,4,3243,678,-0.586
死,라가,8,3155,1394,-0.586
晉,로,44,3243,7466,-0.587
公,어늘,105,11407,5066,-0.588
必,하니,152,3926,21328,-0.589
中,로되,20,5639,1954,-0.589
于,하라,7,4860,794,-0.59
所,리라,20,12656,872,-0.591
爲,라도,59,22901,1421,-0.591
國,하시니,6,5416,611,-0.591
事,리라,12,7598,872,-0.592
見,하며,28,4395,3517,-0.592
公,라하니라,14,11407,678,-0.593
公,리라,18,11407,872,-0.594
一,라하고,17,7673,1225,-0.594
是,하면,15,7292,1137,-0.594
師,하라,5,3481,794,-0.594
五,니이다,28,3226,4802,-0.595
言,하여는,10,7503,738,-0.596
先,러라,7,3097,1251,-0.596
四,이,77,3183,13390,-0.596
五,이,78,3226,13390,-0.597
公,가,67,11407,3256,-0.598
則,하니,368,9567,21328,-0.598
臣,러니,38,6439,3273,-0.599
以,어든,51,34619,817,-0.599
相,가,27,4601,3256,-0.599
十,를,31,5743,2996,-0.6
官,라도,8,3125,1421,-0.6
四,리라,5,3183,872,-0.6
一,가,45,7673,3256,-0.6
王,를,44,8165,2996,-0.602
晉,라,175,3243,30042,-0.604
子,리오,62,17119,2019,-0.606
如,와,25,5821,2395,-0.607
然,엔,8,6302,708,-0.607
爲,를,123,22901,2996,-0.607
侯,하라,6,4218,794,-0.608
皆,하며,36,5714,3517,-0.608
及,라가,10,4008,1394,-0.609
見,에,164,4395,20869,-0.611
所,엔,16,12656,708,-0.613
書,어든,7,4799,817,-0.613
大,하면,19,9361,1137,-0.613
年,하여는,8,6075,738,-0.614
州,는,144,3948,20443,-0.614
日,니,52,3756,7760,-0.614
夫,나,52,5744,5073,-0.614
相,요,66,4601,8043,-0.614
