book_name,sentence_id,pa_cluster,sa_dominant_cluster,sa_cluster_diversity,sa_phrase_count
당송팔대가문초소식4,625,11,0,1,1
당송팔대가문초소식4,689,11,0,1,4
당송팔대가문초소식4,691,11,0,2,2
당송팔대가문초소식4,695,11,0,1,1
당송팔대가문초소식4,727,11,0,1,3
당송팔대가문초소식4,728,11,0,3,6
당송팔대가문초소식4,747,11,8,1,2
당송팔대가문초소식4,763,11,4,2,3
당송팔대가문초소식4,775,11,5,1,2
당송팔대가문초소식4,783,11,0,1,3
당송팔대가문초소식4,789,11,0,2,6
당송팔대가문초소식4,803,11,0,2,9
당송팔대가문초소식4,804,11,0,2,2
당송팔대가문초소식4,805,11,0,1,2
당송팔대가문초소식4,806,11,0,1,2
당송팔대가문초소식4,824,11,0,1,2
당송팔대가문초소식4,873,11,0,1,1
당송팔대가문초소식4,990,11,0,1,1
당송팔대가문초소식4,1021,11,0,1,3
당송팔대가문초소식4,1046,11,9,1,2
당송팔대가문초소식4,1047,11,0,1,1
당송팔대가문초소식4,1079,11,0,2,5
당송팔대가문초소식4,1080,11,0,2,6
당송팔대가문초소식4,1089,11,0,1,3
당송팔대가문초소식4,1093,11,9,3,6
당송팔대가문초소식4,1110,11,12,1,1
당송팔대가문초소식4,1365,11,0,1,1
당송팔대가문초소식4,1366,11,0,1,3
당송팔대가문초소식4,1480,11,0,1,2
당송팔대가문초소식4,1497,11,0,1,1
당송팔대가문초소식4,1537,11,0,2,2
당송팔대가문초소식4,1542,11,0,1,3
당송팔대가문초소식4,1543,11,0,2,3
당송팔대가문초소식5,35,11,0,1,3
당송팔대가문초소식5,102,11,2,2,3
당송팔대가문초소식5,103,11,0,2,8
당송팔대가문초소식5,109,11,0,1,2
당송팔대가문초소식5,155,11,0,1,2
당송팔대가문초소식5,195,11,9,3,6
당송팔대가문초소식5,202,11,0,2,4
당송팔대가문초소식5,203,11,9,3,4
당송팔대가문초소식5,283,11,0,2,5
당송팔대가문초소식5,349,11,0,1,2
당송팔대가문초소식5,357,11,0,1,1
당송팔대가문초소식5,432,11,0,1,1
당송팔대가문초소식5,439,11,0,1,2
당송팔대가문초소식5,441,11,0,1,1
당송팔대가문초소식5,448,11,0,1,1
당송팔대가문초소식5,449,11,0,2,3
당송팔대가문초소식5,450,11,0,2,6
당송팔대가문초소식5,451,11,0,1,1
당송팔대가문초소식5,453,11,3,1,1
당송팔대가문초소식5,454,11,0,1,2
당송팔대가문초소식5,455,11,0,1,3
당송팔대가문초소식5,508,11,0,1,2
당송팔대가문초소식5,516,11,8,2,6
당송팔대가문초소식5,519,11,0,2,5
당송팔대가문초소식5,520,11,12,2,5
당송팔대가문초소식5,521,11,4,2,4
당송팔대가문초소식5,522,11,0,1,3
당송팔대가문초소식5,578,11,0,2,2
당송팔대가문초소식5,579,11,0,1,8
당송팔대가문초소식5,592,11,0,1,6
당송팔대가문초소식5,672,11,8,1,2
당송팔대가문초소식5,788,11,0,1,1
당송팔대가문초소식5,789,11,0,3,8
당송팔대가문초소식5,792,11,0,1,2
당송팔대가문초소식5,938,11,0,2,7
당송팔대가문초소식5,1008,11,0,1,1
당송팔대가문초소식5,1043,11,0,1,1
당송팔대가문초소식5,1044,11,0,1,1
당송팔대가문초소식5,1146,11,0,1,3
당송팔대가문초소식5,1147,11,2,2,3
당송팔대가문초소식5,1177,11,0,1,1
당송팔대가문초소식5,1182,11,0,1,6
당송팔대가문초소식5,1327,11,3,1,1
당송팔대가문초소식5,1331,11,0,1,3
당송팔대가문초소식5,1336,11,3,1,1
당송팔대가문초소식5,1337,11,0,1,1
당송팔대가문초소식5,1378,11,4,1,1
당송팔대가문초소식5,1379,11,0,1,1
당송팔대가문초소식5,1390,11,0,1,1
당송팔대가문초소식5,1427,11,0,1,5
당송팔대가문초소식5,1428,11,0,2,2
당송팔대가문초소식5,1429,11,3,1,1
당송팔대가문초소식5,1554,11,0,1,1
당송팔대가문초소식5,1582,11,0,1,5
당송팔대가문초소식5,1584,11,0,2,3
당송팔대가문초소식5,1585,11,8,1,2
당송팔대가문초소식5,1586,11,13,2,3
당송팔대가문초소식5,1590,11,0,1,1
당송팔대가문초소식5,1596,11,0,2,5
당송팔대가문초소식5,1597,11,0,3,5
당송팔대가문초소식5,1602,11,0,2,4
당송팔대가문초소식5,1606,11,0,1,2
당송팔대가문초소식5,1608,11,0,1,1
당송팔대가문초소식5,1609,11,0,1,4
당송팔대가문초소식5,1610,11,8,2,2
당송팔대가문초소식5,1627,11,0,1,1
당송팔대가문초소식5,1677,11,0,1,3
당송팔대가문초소식5,1678,11,0,1,4
당송팔대가문초소식5,1682,11,9,3,5
당송팔대가문초소식5,1704,11,0,1,3
당송팔대가문초소식5,1710,11,0,2,4
당송팔대가문초소철1,87,11,0,1,3
당송팔대가문초소철1,132,11,0,1,1
당송팔대가문초소철1,135,11,10,2,2
당송팔대가문초소철1,136,11,0,1,2
당송팔대가문초소철1,141,11,0,2,3
당송팔대가문초소철1,142,11,0,1,3
당송팔대가문초소철1,155,11,6,2,4
당송팔대가문초소철1,156,11,0,3,7
당송팔대가문초소철1,220,11,4,1,1
당송팔대가문초소철1,221,11,8,2,3
당송팔대가문초소철1,222,11,0,2,5
당송팔대가문초소철1,228,11,0,1,4
당송팔대가문초소철1,275,11,0,1,1
당송팔대가문초소철1,276,11,0,1,1
당송팔대가문초소철1,299,11,0,2,2
당송팔대가문초소철1,321,11,2,1,2
당송팔대가문초소철1,327,11,0,2,3
당송팔대가문초소철1,335,11,0,1,4
당송팔대가문초소철1,336,11,0,2,3
당송팔대가문초소철1,345,11,0,1,2
당송팔대가문초소철1,348,11,0,1,1
당송팔대가문초소철1,349,11,0,1,3
당송팔대가문초소철1,350,11,8,2,2
당송팔대가문초소철1,353,11,0,2,4
당송팔대가문초소철1,354,11,14,2,2
당송팔대가문초소철1,385,11,0,1,1
당송팔대가문초소철1,397,11,0,1,2
당송팔대가문초소철1,400,11,0,1,1
당송팔대가문초소철1,404,11,0,3,5
당송팔대가문초소철1,458,11,8,2,3
당송팔대가문초소철1,466,11,0,2,5
당송팔대가문초소철1,467,11,0,1,1
당송팔대가문초소철1,471,11,0,2,4
당송팔대가문초소철1,472,11,0,1,1
당송팔대가문초소철1,474,11,2,1,2
당송팔대가문초소철1,475,11,5,3,5
당송팔대가문초소철1,476,11,0,2,5
당송팔대가문초소철1,489,11,8,3,4
당송팔대가문초소철1,490,11,0,2,4
당송팔대가문초소철1,501,11,0,1,3
당송팔대가문초소철1,513,11,0,1,2
당송팔대가문초소철1,518,11,8,2,2
당송팔대가문초소철1,519,11,6,1,1
당송팔대가문초소철1,526,11,0,1,6
당송팔대가문초소철1,527,11,0,1,1
당송팔대가문초소철1,528,11,0,1,1
당송팔대가문초소철1,532,11,0,1,3
당송팔대가문초소철1,533,11,0,1,4
당송팔대가문초소철1,534,11,0,1,3
당송팔대가문초소철1,536,11,0,1,3
당송팔대가문초소철1,537,11,0,1,1
당송팔대가문초소철1,538,11,0,2,8
당송팔대가문초소철1,545,11,8,1,1
당송팔대가문초소철1,546,11,0,1,1
당송팔대가문초소철1,547,11,8,1,1
당송팔대가문초소철1,548,11,0,2,3
당송팔대가문초소철1,550,11,0,2,2
당송팔대가문초소철1,551,11,0,2,5
당송팔대가문초소철1,586,11,0,1,2
당송팔대가문초소철1,618,11,0,1,2
당송팔대가문초소철1,619,11,5,1,1
당송팔대가문초소철1,620,11,0,1,1
당송팔대가문초소철1,623,11,0,2,5
당송팔대가문초소철1,624,11,0,1,2
당송팔대가문초소철1,631,11,0,2,6
당송팔대가문초소철1,639,11,0,2,3
당송팔대가문초소철1,691,11,0,2,3
당송팔대가문초소철1,745,11,0,1,2
당송팔대가문초소철1,762,11,0,1,2
당송팔대가문초소철1,766,11,0,3,5
당송팔대가문초소철1,767,11,8,1,1
당송팔대가문초소철1,805,11,8,1,1
당송팔대가문초소철1,806,11,0,1,2
당송팔대가문초소철1,841,11,5,1,1
당송팔대가문초소철1,842,11,0,1,6
당송팔대가문초소철1,843,11,12,3,4
당송팔대가문초소철1,844,11,0,2,5
당송팔대가문초소철1,857,11,0,1,1
당송팔대가문초소철1,864,11,0,1,1
당송팔대가문초소철1,891,11,0,1,1
당송팔대가문초소철1,907,11,0,1,2
당송팔대가문초소철1,935,11,8,1,2
당송팔대가문초소철1,955,11,0,1,1
당송팔대가문초소철1,956,11,0,2,3
당송팔대가문초소철1,1008,11,0,1,1
당송팔대가문초소철1,1009,11,0,1,2
당송팔대가문초소철1,1063,11,4,1,1
당송팔대가문초소철1,1064,11,5,1,2
당송팔대가문초소철1,1084,11,8,3,4
당송팔대가문초소철1,1085,11,0,1,1
당송팔대가문초소철1,1086,11,0,1,3
당송팔대가문초소철1,1109,11,0,1,1
당송팔대가문초소철1,1116,11,0,1,1
당송팔대가문초소철1,1140,11,8,2,2
당송팔대가문초소철1,1177,11,0,1,5
당송팔대가문초소철1,1184,11,0,1,1
당송팔대가문초소철1,1187,11,5,2,3
당송팔대가문초소철1,1240,11,2,1,1
당송팔대가문초소철1,1247,11,0,1,2
당송팔대가문초소철1,1307,11,8,2,2
당송팔대가문초소철1,1308,11,8,3,3
당송팔대가문초소철1,1309,11,0,2,3
당송팔대가문초소철1,1326,11,0,2,3
당송팔대가문초소철1,1327,11,8,2,2
당송팔대가문초소철1,1329,11,0,1,3
당송팔대가문초소철1,1337,11,13,1,1
당송팔대가문초소철1,1342,11,10,1,1
당송팔대가문초소철1,1374,11,0,1,2
당송팔대가문초소철1,1420,11,0,1,3
당송팔대가문초소철1,1459,11,0,1,3
당송팔대가문초소철1,1460,11,0,1,1
당송팔대가문초소철1,1471,11,0,2,2
당송팔대가문초소철1,1520,11,9,1,1
당송팔대가문초소철1,1527,11,0,1,2
당송팔대가문초소철1,1530,11,0,1,3
당송팔대가문초소철1,1572,11,0,1,1
당송팔대가문초소철1,1573,11,0,1,1
당송팔대가문초소철1,1574,11,0,1,1
당송팔대가문초소철1,1576,11,12,1,1
당송팔대가문초소철1,1578,11,0,1,8
당송팔대가문초소철1,1581,11,0,1,8
당송팔대가문초소철1,1614,11,8,1,2
당송팔대가문초소철1,1615,11,3,2,3
당송팔대가문초소철1,1616,11,0,1,1
당송팔대가문초소철1,1617,11,0,1,4
당송팔대가문초소철1,1618,11,0,1,1
당송팔대가문초소철1,1619,11,0,1,4
당송팔대가문초소철1,1620,11,0,1,1
당송팔대가문초소철1,1621,11,12,1,1
당송팔대가문초소철1,1636,11,0,1,2
당송팔대가문초소철1,1637,11,13,1,1
당송팔대가문초소철1,1662,11,0,2,3
당송팔대가문초소철1,1679,11,0,1,5
당송팔대가문초소철1,1704,11,0,1,1
당송팔대가문초소철1,1718,11,0,1,1
당송팔대가문초소철1,1719,11,0,1,1
당송팔대가문초소철1,1735,11,0,1,1
당송팔대가문초소철1,1740,11,0,1,2
당송팔대가문초소철1,1741,11,0,1,1
당송팔대가문초소철1,1746,11,0,1,1
당송팔대가문초소철1,1747,11,0,2,3
당송팔대가문초소철1,1831,11,0,1,2
당송팔대가문초소철1,2031,11,0,2,3
당송팔대가문초소철1,2036,11,3,1,1
당송팔대가문초소철1,2045,11,10,1,1
당송팔대가문초소철1,2052,11,0,1,3
당송팔대가문초소철2,40,11,0,1,1
당송팔대가문초소철2,171,11,0,2,2
당송팔대가문초소철2,265,11,0,1,3
당송팔대가문초소철2,287,11,12,1,1
당송팔대가문초소철2,291,11,0,1,1
당송팔대가문초소철2,298,11,0,1,2
당송팔대가문초소철2,307,11,0,3,3
당송팔대가문초소철2,317,11,0,1,4
당송팔대가문초소철2,318,11,0,1,2
당송팔대가문초소철2,328,11,0,3,6
당송팔대가문초소철2,329,11,0,1,1
당송팔대가문초소철2,345,11,0,1,2
당송팔대가문초소철2,346,11,0,2,4
당송팔대가문초소철2,469,11,0,2,2
당송팔대가문초소철2,472,11,0,1,4
당송팔대가문초소철2,473,11,0,1,1
당송팔대가문초소철2,654,11,4,1,1
당송팔대가문초소철2,854,11,0,1,1
당송팔대가문초소철2,1059,11,13,1,1
당송팔대가문초소철2,1060,11,0,1,1
당송팔대가문초소철2,1167,11,2,1,2
당송팔대가문초소철2,1376,11,0,2,9
당송팔대가문초소철2,1377,11,2,3,6
당송팔대가문초소철2,1531,11,0,1,4
당송팔대가문초소철2,1668,11,0,1,4
당송팔대가문초소철2,1690,11,0,1,3
당송팔대가문초소철2,1701,11,0,2,2
당송팔대가문초소철2,1702,11,10,1,1
당송팔대가문초소철2,1703,11,12,2,3
당송팔대가문초소철2,1709,11,0,1,1
당송팔대가문초소철2,1720,11,0,3,4
당송팔대가문초소철2,1762,11,8,1,2
당송팔대가문초소철2,1763,11,0,1,2
당송팔대가문초소철2,1813,11,0,1,4
당송팔대가문초소철2,1844,11,12,1,1
당송팔대가문초소철2,1897,11,0,1,2
당송팔대가문초소철2,1899,11,0,2,2
당송팔대가문초소철2,1929,11,14,1,1
당송팔대가문초소철2,1936,11,0,2,2
당송팔대가문초소철2,1998,11,8,1,1
당송팔대가문초소철3,5,11,14,1,1
당송팔대가문초소철3,6,11,0,1,3
당송팔대가문초소철3,26,11,0,2,5
당송팔대가문초소철3,33,11,8,2,4
당송팔대가문초소철3,64,11,9,1,2
당송팔대가문초소철3,65,11,13,1,2
당송팔대가문초소철3,66,11,0,1,1
당송팔대가문초소철3,67,11,0,1,1
당송팔대가문초소철3,68,11,4,1,1
당송팔대가문초소철3,78,11,6,1,1
당송팔대가문초소철3,82,11,0,2,2
당송팔대가문초소철3,86,11,0,2,2
당송팔대가문초소철3,87,11,0,2,2
당송팔대가문초소철3,92,11,12,1,2
당송팔대가문초소철3,95,11,0,1,1
당송팔대가문초소철3,96,11,0,1,1
당송팔대가문초소철3,104,11,0,1,2
당송팔대가문초소철3,109,11,14,2,3
당송팔대가문초소철3,111,11,0,1,4
당송팔대가문초소철3,134,11,0,1,1
당송팔대가문초소철3,147,11,10,1,1
당송팔대가문초소철3,172,11,2,1,2
당송팔대가문초소철3,173,11,13,1,1
당송팔대가문초소철3,181,11,0,1,4
당송팔대가문초소철3,202,11,0,3,4
당송팔대가문초소철3,241,11,0,1,2
당송팔대가문초소철3,242,11,0,2,2
당송팔대가문초소철3,243,11,0,1,2
당송팔대가문초소철3,244,11,0,1,2
당송팔대가문초소철3,280,11,0,1,1
당송팔대가문초소철3,281,11,0,3,5
당송팔대가문초소철3,285,11,0,1,5
당송팔대가문초소철3,294,11,0,1,1
당송팔대가문초소철3,295,11,8,1,1
당송팔대가문초소철3,296,11,8,1,2
당송팔대가문초소철3,297,11,12,1,1
당송팔대가문초소철3,298,11,0,1,2
당송팔대가문초소철3,311,11,0,1,2
당송팔대가문초소철3,312,11,0,2,6
당송팔대가문초소철3,313,11,0,1,4
당송팔대가문초소철3,337,11,0,1,2
당송팔대가문초소철3,352,11,14,1,1
당송팔대가문초소철3,361,11,0,1,2
당송팔대가문초소철3,362,11,0,2,4
당송팔대가문초소철3,363,11,2,1,1
당송팔대가문초소철3,444,11,8,1,2
당송팔대가문초소철3,466,11,0,1,3
당송팔대가문초소철3,500,11,0,1,1
당송팔대가문초소철3,538,11,13,2,3
당송팔대가문초소철3,706,11,2,1,2
당송팔대가문초소철3,711,11,0,1,1
당송팔대가문초소철3,766,11,0,1,3
당송팔대가문초소철3,895,11,0,1,2
당송팔대가문초소철3,1017,11,0,1,2
당송팔대가문초소철3,1062,11,13,3,4
당송팔대가문초소철3,1066,11,0,1,6
당송팔대가문초소철3,1067,11,0,1,1
당송팔대가문초소철3,1070,11,0,1,1
당송팔대가문초소철3,1073,11,0,1,1
당송팔대가문초소철3,1078,11,14,2,3
당송팔대가문초소철3,1111,11,0,1,3
당송팔대가문초소철3,1112,11,0,1,1
당송팔대가문초소철3,1181,11,0,2,3
당송팔대가문초소철3,1183,11,0,1,4
당송팔대가문초소철3,1305,11,0,3,3
당송팔대가문초소철3,1321,11,0,2,4
당송팔대가문초소철3,1324,11,0,2,2
당송팔대가문초소철3,1337,11,0,1,2
당송팔대가문초소철3,1375,11,2,1,1
당송팔대가문초소철3,1384,11,0,1,1
당송팔대가문초소철3,1538,11,3,1,1
당송팔대가문초소철3,1543,11,0,1,4
당송팔대가문초소철3,1544,11,0,1,2
당송팔대가문초소철3,1593,11,0,1,2
당송팔대가문초소철3,1609,11,0,1,2
당송팔대가문초소철3,1674,11,8,1,1
당송팔대가문초소철3,1678,11,0,1,3
당송팔대가문초소철3,1679,11,3,1,1
당송팔대가문초소철3,1680,11,5,1,1
당송팔대가문초왕안석1,105,11,0,1,1
당송팔대가문초왕안석1,113,11,12,1,1
당송팔대가문초왕안석1,153,11,0,1,5
당송팔대가문초왕안석1,167,11,0,1,2
당송팔대가문초왕안석1,168,11,0,2,5
당송팔대가문초왕안석1,192,11,0,2,3
당송팔대가문초왕안석1,193,11,0,2,7
당송팔대가문초왕안석1,195,11,0,1,4
당송팔대가문초왕안석1,225,11,0,1,4
당송팔대가문초왕안석1,241,11,8,2,3
당송팔대가문초왕안석1,243,11,0,2,2
당송팔대가문초왕안석1,258,11,0,1,2
당송팔대가문초왕안석1,262,11,0,1,2
당송팔대가문초왕안석1,266,11,0,2,2
당송팔대가문초왕안석1,302,11,2,1,2
당송팔대가문초왕안석1,303,11,0,2,3
당송팔대가문초왕안석1,352,11,0,1,1
당송팔대가문초왕안석1,365,11,0,3,4
당송팔대가문초왕안석1,376,11,8,2,2
당송팔대가문초왕안석1,384,11,0,1,2
당송팔대가문초왕안석1,397,11,2,1,1
당송팔대가문초왕안석1,398,11,5,3,4
당송팔대가문초왕안석1,448,11,8,1,1
당송팔대가문초왕안석1,490,11,0,2,2
당송팔대가문초왕안석1,491,11,8,3,5
당송팔대가문초왕안석1,498,11,12,1,3
당송팔대가문초왕안석1,505,11,0,1,2
당송팔대가문초왕안석1,507,11,0,1,2
당송팔대가문초왕안석1,508,11,0,3,6
당송팔대가문초왕안석1,509,11,0,3,3
당송팔대가문초왕안석1,510,11,0,3,3
당송팔대가문초왕안석1,527,11,0,1,3
당송팔대가문초왕안석1,528,11,0,1,1
당송팔대가문초왕안석1,556,11,12,1,1
당송팔대가문초왕안석1,600,11,0,2,2
당송팔대가문초왕안석1,601,11,0,1,3
당송팔대가문초왕안석1,602,11,0,1,2
당송팔대가문초왕안석1,679,11,6,1,1
당송팔대가문초왕안석1,690,11,5,1,2
당송팔대가문초왕안석1,732,11,4,2,3
당송팔대가문초왕안석1,733,11,15,1,1
당송팔대가문초왕안석1,736,11,0,1,1
당송팔대가문초왕안석1,784,11,6,1,1
당송팔대가문초왕안석1,791,11,0,1,1
당송팔대가문초왕안석1,831,11,0,1,1
당송팔대가문초왕안석1,847,11,15,1,1
당송팔대가문초왕안석1,879,11,0,1,1
당송팔대가문초왕안석1,880,11,0,1,4
당송팔대가문초왕안석1,881,11,0,1,1
당송팔대가문초왕안석1,882,11,0,1,1
당송팔대가문초왕안석1,887,11,8,2,3
당송팔대가문초왕안석1,888,11,8,1,1
당송팔대가문초왕안석1,897,11,0,1,1
당송팔대가문초왕안석1,898,11,2,1,1
당송팔대가문초왕안석1,900,11,8,2,3
당송팔대가문초왕안석1,901,11,0,2,3
당송팔대가문초왕안석1,902,11,0,1,1
당송팔대가문초왕안석1,906,11,3,1,1
당송팔대가문초왕안석1,936,11,0,2,3
당송팔대가문초왕안석1,954,11,0,1,1
당송팔대가문초왕안석1,963,11,0,1,4
당송팔대가문초왕안석1,966,11,15,1,1
당송팔대가문초왕안석1,986,11,0,1,3
당송팔대가문초왕안석1,989,11,0,2,3
당송팔대가문초왕안석1,1060,11,8,2,3
